Loading corpus from disk /home/jjohn273/git/Hcpcs2Vec/data/corpus.npy
Loaded corpus with length 1742602 in 2.815951108932495
Epoch: 1 	 loss: 3409638.0 	 time: 17.462342500686646
Epoch: 32 	 loss: 1427132.0 	 time: 15.734227180480957
Epoch: 33 	 loss: 1420348.0 	 time: 15.807564735412598
Epoch: 34 	 loss: 1436772.0 	 time: 15.723054885864258
Epoch: 35 	 loss: 1451840.0 	 time: 15.706679582595825
Epoch: 36 	 loss: 1452612.0 	 time: 15.701833963394165
Epoch: 37 	 loss: 606356.0 	 time: 15.677191257476807
Epoch: 38 	 loss: 136128.0 	 time: 15.73745608329773
Epoch: 39 	 loss: 139096.0 	 time: 15.68755316734314
Epoch: 40 	 loss: 133368.0 	 time: 15.701333284378052
Epoch: 41 	 loss: 137112.0 	 time: 15.692155122756958
Epoch: 42 	 loss: 133448.0 	 time: 15.725758790969849
Epoch: 43 	 loss: 134256.0 	 time: 15.727452993392944
Epoch: 44 	 loss: 131808.0 	 time: 15.723812103271484
Epoch: 45 	 loss: 132424.0 	 time: 15.76232624053955
Epoch: 46 	 loss: 130312.0 	 time: 15.689594745635986
Epoch: 47 	 loss: 136888.0 	 time: 15.713613748550415
Epoch: 48 	 loss: 132360.0 	 time: 15.685187578201294
Epoch: 49 	 loss: 133192.0 	 time: 15.707600831985474
Epoch: 50 	 loss: 133728.0 	 time: 15.769874811172485
Epoch: 51 	 loss: 132048.0 	 time: 15.717099666595459
Epoch: 52 	 loss: 131992.0 	 time: 15.707423448562622
Epoch: 53 	 loss: 131304.0 	 time: 15.740689992904663
Epoch: 54 	 loss: 128224.0 	 time: 15.702523708343506
Epoch: 55 	 loss: 133544.0 	 time: 15.732831239700317
Epoch: 56 	 loss: 128984.0 	 time: 15.695493698120117
Epoch: 57 	 loss: 127728.0 	 time: 15.701759338378906
Epoch: 58 	 loss: 128192.0 	 time: 15.71841835975647
Epoch: 59 	 loss: 124944.0 	 time: 15.694952487945557
Epoch: 60 	 loss: 125560.0 	 time: 15.689396619796753
Epoch: 61 	 loss: 125536.0 	 time: 15.774083137512207
Epoch: 62 	 loss: 126080.0 	 time: 15.685701847076416
Epoch: 63 	 loss: 128296.0 	 time: 15.686338186264038
Epoch: 64 	 loss: 125144.0 	 time: 15.779085874557495
Epoch: 65 	 loss: 125968.0 	 time: 15.693951845169067
Epoch: 66 	 loss: 124320.0 	 time: 15.897297143936157
Epoch: 67 	 loss: 118784.0 	 time: 15.703003883361816
Epoch: 68 	 loss: 124176.0 	 time: 15.75339126586914
Epoch: 69 	 loss: 122952.0 	 time: 15.713239431381226
Epoch: 70 	 loss: 120672.0 	 time: 15.667310953140259
Epoch: 71 	 loss: 119232.0 	 time: 15.678713083267212
Epoch: 72 	 loss: 122688.0 	 time: 15.684221029281616
Epoch: 73 	 loss: 119472.0 	 time: 15.703522682189941
Epoch: 74 	 loss: 124448.0 	 time: 15.734210014343262
Epoch: 75 	 loss: 121680.0 	 time: 15.676487445831299
Epoch: 76 	 loss: 121632.0 	 time: 15.682278156280518
Epoch: 77 	 loss: 115488.0 	 time: 15.681307315826416
Epoch: 78 	 loss: 119088.0 	 time: 15.691425800323486
Epoch: 79 	 loss: 122472.0 	 time: 15.697221517562866
Epoch: 80 	 loss: 122280.0 	 time: 15.699155569076538
Epoch: 81 	 loss: 117512.0 	 time: 15.690141677856445
Epoch: 82 	 loss: 114984.0 	 time: 15.726093053817749
Epoch: 83 	 loss: 117896.0 	 time: 15.71001148223877
Epoch: 84 	 loss: 119704.0 	 time: 15.690015077590942
Epoch: 85 	 loss: 111672.0 	 time: 15.674737215042114
Epoch: 86 	 loss: 117816.0 	 time: 15.68502402305603
Epoch: 87 	 loss: 113152.0 	 time: 15.676584005355835
Epoch: 88 	 loss: 114656.0 	 time: 15.68296766281128
Epoch: 89 	 loss: 116504.0 	 time: 15.677237749099731
Epoch: 90 	 loss: 111752.0 	 time: 15.704765319824219
Epoch: 91 	 loss: 113248.0 	 time: 15.68519926071167
Epoch: 92 	 loss: 110624.0 	 time: 15.675503253936768
Epoch: 93 	 loss: 110896.0 	 time: 15.692645788192749
Epoch: 94 	 loss: 114808.0 	 time: 15.682616710662842
Epoch: 95 	 loss: 110952.0 	 time: 15.68146562576294
Epoch: 96 	 loss: 105992.0 	 time: 15.698756694793701
Epoch: 97 	 loss: 110656.0 	 time: 15.66574764251709
Epoch: 98 	 loss: 105904.0 	 time: 15.689947128295898
Epoch: 99 	 loss: 108496.0 	 time: 15.78555679321289
Epoch: 100 	 loss: 109640.0 	 time: 15.671494245529175
Training completed in 1576.338883638382
