Loading corpus from disk /home/jjohn273/git/Hcpcs2Vec/data/corpus.npy
Loaded corpus with length 5766974 in 17.516632556915283
Epoch: 1 	 loss: 27029876.0 	 time: 232.76529598236084
Epoch: 35 	 loss: 1840560.0 	 time: 219.50948452949524
Epoch: 36 	 loss: 1838008.0 	 time: 219.3985538482666
Epoch: 37 	 loss: 1821504.0 	 time: 219.36539363861084
Epoch: 38 	 loss: 1827792.0 	 time: 219.5501492023468
Epoch: 39 	 loss: 1837064.0 	 time: 219.1670322418213
Epoch: 40 	 loss: 562160.0 	 time: 219.3287787437439
Epoch: 41 	 loss: 0.0 	 time: 219.42619824409485
Epoch: 42 	 loss: 0.0 	 time: 219.16646265983582
Epoch: 43 	 loss: 0.0 	 time: 218.94502091407776
Epoch: 44 	 loss: 0.0 	 time: 219.33618140220642
Epoch: 45 	 loss: 0.0 	 time: 219.26371335983276
Epoch: 46 	 loss: 0.0 	 time: 218.8709397315979
Epoch: 47 	 loss: 0.0 	 time: 219.34893703460693
Epoch: 48 	 loss: 0.0 	 time: 218.7308931350708
Epoch: 49 	 loss: 0.0 	 time: 218.8620171546936
Epoch: 50 	 loss: 0.0 	 time: 219.34633326530457
Epoch: 51 	 loss: 0.0 	 time: 218.58961582183838
Epoch: 52 	 loss: 0.0 	 time: 218.97677302360535
Epoch: 53 	 loss: 0.0 	 time: 219.03960394859314
Epoch: 54 	 loss: 0.0 	 time: 218.99573302268982
Epoch: 55 	 loss: 0.0 	 time: 218.56485438346863
Epoch: 56 	 loss: 0.0 	 time: 218.29753160476685
Epoch: 57 	 loss: 0.0 	 time: 218.73937916755676
Epoch: 58 	 loss: 0.0 	 time: 218.5705132484436
Epoch: 59 	 loss: 0.0 	 time: 218.48522901535034
Epoch: 60 	 loss: 0.0 	 time: 218.2607970237732
Epoch: 61 	 loss: 0.0 	 time: 218.4740273952484
Epoch: 62 	 loss: 0.0 	 time: 218.0481367111206
Epoch: 63 	 loss: 0.0 	 time: 218.22067046165466
Epoch: 64 	 loss: 0.0 	 time: 218.30365657806396
Epoch: 65 	 loss: 0.0 	 time: 218.3006293773651
Epoch: 66 	 loss: 0.0 	 time: 218.0728886127472
Epoch: 67 	 loss: 0.0 	 time: 218.29782581329346
Epoch: 68 	 loss: 0.0 	 time: 217.88963961601257
Epoch: 69 	 loss: 0.0 	 time: 217.99100756645203
Epoch: 70 	 loss: 0.0 	 time: 217.69351935386658
Epoch: 71 	 loss: 0.0 	 time: 217.7208902835846
Epoch: 72 	 loss: 0.0 	 time: 217.73075771331787
Epoch: 73 	 loss: 0.0 	 time: 218.20894765853882
Epoch: 74 	 loss: 0.0 	 time: 217.63578367233276
Epoch: 75 	 loss: 0.0 	 time: 217.4981381893158
Epoch: 76 	 loss: 0.0 	 time: 217.53272914886475
Epoch: 77 	 loss: 0.0 	 time: 217.2969524860382
Epoch: 78 	 loss: 0.0 	 time: 217.43985271453857
Epoch: 79 	 loss: 0.0 	 time: 217.40409970283508
Epoch: 80 	 loss: 0.0 	 time: 217.2206916809082
Epoch: 81 	 loss: 0.0 	 time: 216.95584678649902
Epoch: 82 	 loss: 0.0 	 time: 217.19154524803162
Epoch: 83 	 loss: 0.0 	 time: 217.02986216545105
Epoch: 84 	 loss: 0.0 	 time: 216.9561574459076
Epoch: 85 	 loss: 0.0 	 time: 216.63660049438477
Epoch: 86 	 loss: 0.0 	 time: 216.70808458328247
Epoch: 87 	 loss: 0.0 	 time: 216.42861890792847
Epoch: 88 	 loss: 0.0 	 time: 216.51015710830688
Epoch: 89 	 loss: 0.0 	 time: 216.3318657875061
Epoch: 90 	 loss: 0.0 	 time: 216.26260948181152
Epoch: 91 	 loss: 0.0 	 time: 216.3470814228058
Epoch: 92 	 loss: 0.0 	 time: 216.00312113761902
Epoch: 93 	 loss: 0.0 	 time: 215.83193635940552
Epoch: 94 	 loss: 0.0 	 time: 215.90671110153198
Epoch: 95 	 loss: 0.0 	 time: 215.51709246635437
Epoch: 96 	 loss: 0.0 	 time: 215.83319354057312
Epoch: 97 	 loss: 0.0 	 time: 215.40205717086792
Epoch: 98 	 loss: 0.0 	 time: 215.83132600784302
Epoch: 99 	 loss: 0.0 	 time: 215.5381760597229
Epoch: 100 	 loss: 0.0 	 time: 215.61678171157837
Training completed in 21866.960695266724
